OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-AK,USGS Alaska Water Science Center,USGS-601830151154501,SB00301131BDCC3  001,Well,,19020301,,,,,60.30775460000000,-151.2647156000000,25000,5,seconds,Interpolated from MAP.,NAD83,114.2,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19920324,28.5,ft,28.5,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601831151154201,SB00301131BDCB1  011,Well,,19020301,,,,,60.30803237000000,-151.2638823000000,25000,5,seconds,Interpolated from MAP.,NAD83,114.4,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19920325,28.5,ft,28.5,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601835151153801,SB00301131BDBD1  013,Well,,19020301,,,,,60.30914350000000,-151.2627712000000,25000,5,seconds,Interpolated from MAP.,NAD83,123.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1992,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601839151140101,SB00301132BCAA1  001,Well,,19020301,,,,,60.31025580000000,-151.2358270000000,25000,5,seconds,Interpolated from MAP.,NAD83,57.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19880515,188,ft,188,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601839151154301,SB00301131BDBB1  012,Well,,19020301,,,,,60.31025450000000,-151.2641600000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1967,180,ft,180,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601842151175701,SB00301235AADD1  002,Well,,19020301,,,,,60.31108557000000,-151.3013815000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19850820,33,ft,33,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601852151150701,SB00301131ABBA1  004,Well,,19020301,,,,,60.31386618000000,-151.2541602000000,63360,10,seconds,Interpolated from MAP.,NAD83,75.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19820617,64.0,ft,64.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601856151224501,SB00301228CCDD1  003,Well,,19020301,,,,,60.31496960000000,-151.3813807000000,63360,10,seconds,Interpolated from MAP.,NAD83,50.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19640201,167,ft,167,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601858151173001,SB00301225CCDA1  003,Well,,19020301,,,,,60.31553030000000,-151.2938816000000,25000,5,seconds,Interpolated from MAP.,NAD83,115.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19860906,40,ft,40.01,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601859151215201,SB00301228DCDA1  002,Well,,19020301,,,,,60.31580349000000,-151.3666578000000,63360,10,seconds,Interpolated from MAP.,NAD83,80.33,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,19640628,,,16121,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601859151215202,SB00301228DCDA2  002,Well,,19020301,,,,,60.31580349000000,-151.3666578000000,63360,10,seconds,Interpolated from MAP.,NAD83,62.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19640601,167,ft,167,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601900151224001,SB00301228CDCB1  001,Well,,19020301,,,,,60.31608060000000,-151.3799914000000,63360,10,seconds,Interpolated from MAP.,NAD83,80.33,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,19640805,,,6686,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601901151151901,SB00301130CDDB1  008,Well,,19020301,,,,,60.31636590000000,-151.2574935000000,63360,10,seconds,Interpolated from MAP.,NAD83,50.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19670601,95.0,ft,95.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601901151172001,SB00301225CDBC1  002,Well,,19020301,,,,,60.31636379000000,-151.2911039000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19890604,43,ft,43,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601903151151901,SB00301130CDAD1  007,Well,,19020301,,,,,60.31692147000000,-151.2574935000000,63360,10,seconds,Interpolated from MAP.,NAD83,50.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19670601,58.0,ft,58.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601905151153001,SB00301130CDAB1  009,Well,,19020301,,,,,60.31747680000000,-151.2605490000000,63360,10,seconds,Interpolated from MAP.,NAD83,33.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1963,70.0,ft,70.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601905151153002,SB00301130CDAB2  009,Well,,19020301,,,,,60.31747680000000,-151.2605490000000,63360,10,seconds,Interpolated from MAP.,NAD83,63.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19630806,70.0,ft,70.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601905151153003,SB00301130CDAB3  009,Well,,19020301,,,,,60.31747680000000,-151.2605490000000,63360,10,seconds,Interpolated from MAP.,NAD83,35.00,feet,3,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1963,33.0,ft,33.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601905151153004,SB00301130CDAB4  009,Well,,19020301,,,,,60.31747680000000,-151.2605490000000,63360,10,seconds,Interpolated from MAP.,NAD83,52.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19630821,40.0,ft,40.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601911151140501,SB00301129CBAD1  001,Well,,19020301,,,,,60.31914450000000,-151.2369382000000,63360,5,seconds,Interpolated from MAP.,NAD83,125.,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19850112,64,ft,64,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601914151152201,SB00301130CAAD1  011,Well,,19020301,,,,,60.31997690000000,-151.2583268000000,25000,5,seconds,Interpolated from MAP.,NAD83,156.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Bedrock,,19891014,235,ft,235,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601915151151801,SB00301130DBBC1  002,Well,,19020301,,,,,60.32025480000000,-151.2572157000000,63360,10,seconds,Interpolated from MAP.,NAD83,200.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,25.0,ft,25.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601915151182001,SB00301226DABB1  002,Well,,19020301,,,,,60.32025147000000,-151.3077700000000,63360,10,seconds,Interpolated from MAP.,NAD83,50.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19640101,16.0,ft,16.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601916151151501,SB00301130DBCB1  001,Well,,19020301,,,,,60.31969930000000,-151.2555490000000,63360,10,seconds,Interpolated from MAP.,NAD83,200.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19560101,167,ft,167,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601918151180801,SB00301226DAAB1  001,Well,,19020301,,,,,60.30108577000000,-151.3044373000000,63360,10,seconds,Interpolated from MAP.,NAD83,50.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19640101,79.0,ft,79.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601919151154701,SB00301130CABB1  004,Well,,19020301,,,,,60.32136530000000,-151.2652710000000,63360,10,seconds,Interpolated from MAP.,NAD83,125.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,42.0,ft,42.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601920151151301,SB00301130ACCB1  006,Well,,19020301,,,,,60.32164370000000,-151.2558269000000,63360,10,seconds,Interpolated from MAP.,NAD83,95.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19640101,70.0,ft,70.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601920151154501,SB00301130CACB1  003,Well,,19020301,,,,,60.31914320000000,-151.2638822000000,63360,10,seconds,Interpolated from MAP.,NAD83,150.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19630101,95.0,ft,95.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601935151145201,SB00301130AACC1  005,Well,,19020301,,,,,60.32581060000000,-151.2499937000000,63360,10,seconds,Interpolated from MAP.,NAD83,200.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,187,ft,187,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601940151153401,SB00301130BABD1  013,Well,,19020301,,,,,60.32719880000000,-151.2616600000000,25000,5,seconds,Interpolated from MAP.,NAD83,123.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19840810,45,ft,45,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601941151153601,SB00301130BABD1  010,Well,,19020301,,,,,60.32747649000000,-151.2622156000000,63360,10,seconds,Interpolated from MAP.,NAD83,130.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19800606,30.0,ft,30.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601942151152901,SB00301130BAAC1  012,Well,,19020301,,,,,60.32775439000000,-151.2602712000000,25000,5,seconds,Interpolated from MAP.,NAD83,123.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19840717,38,ft,38,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601942151173501,SB00301225BBAC1  001,Well,,19020301,,,,,60.32775200000000,-151.2952702000000,63360,10,seconds,Interpolated from MAP.,NAD83,50.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,59.0,ft,59.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601944151153101,SB00301130BAAB1  014,Well,,19020301,,,,,60.32830990000000,-151.2608267000000,25000,5,seconds,Interpolated from MAP.,NAD83,123.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19770623,40,ft,40,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601951151141901,SB00301120CCCA1  005,Well,,19020301,,,,,60.33025530000000,-151.2408270000000,25000,5,seconds,Interpolated from MAP.,NAD83,123.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19830819,78,ft,78,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601952151134001,SB00301120CDDA1  004,Well,,19020301,,,,,60.33053360000000,-151.2299940000000,25000,5,seconds,Interpolated from MAP.,NAD83,139.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19880912,49,ft,49,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601952151152501,SB00301119CDDA1  004,Well,,19020301,,,,,60.33053219000000,-151.2591600000000,63360,10,seconds,Interpolated from MAP.,NAD83,125.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,35.0,ft,35.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601952151173801,SB00301224CCAD1  004,Well,,19020301,,,,,60.33052960000000,-151.2961034000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19860630,60,ft,60,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601954151133901,SB00301120CDAD1  003,Well,,19020301,,,,,60.33108910000000,-151.2297162000000,63360,10,seconds,Interpolated from MAP.,NAD83,150.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19821025,44.0,ft,44.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601954151151501,SB00301119DCBC1  010,Well,,19020301,,,,,60.33108790000000,-151.2563824000000,25000,5,seconds,Interpolated from MAP.,NAD83,221.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19830704,418,ft,418,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601957151150501,SB00301119DCAB1  009,Well,,19020301,,,,,60.33192140000000,-151.2536047000000,25000,5,seconds,Interpolated from MAP.,NAD83,205.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19890531,56,ft,56,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601957151200201,SB00301222DDBB1  001,Well,,19020301,,,,,60.33191568000000,-151.3361020000000,25000,5,seconds,Interpolated from MAP.,NAD83,82.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19850518,35,ft,35,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-601959151143801,SB00301119DADC1  007,Well,,19020301,,,,,60.33247730000000,-151.2461049000000,63360,10,seconds,Interpolated from MAP.,NAD83,200.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19761001,227,ft,227,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602000149521500,UPPER RUSSIAN LK NR COOPER LANDING AK,"Lake, Reservoir, Impoundment",,19020302,,,,,60.33273670000000,-149.8729609000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,122,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602005151171001,SB00301224CAAC1  001,Well,,19020301,,,,,60.33414116000000,-151.2883258000000,63360,10,seconds,Interpolated from MAP.,NAD83,50.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,60.0,ft,60.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602007151144701,SB00301119DABA1  006,Well,,19020301,,,,,60.33469940000000,-151.2486048000000,63360,10,seconds,Interpolated from MAP.,NAD83,250.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19760801,197,ft,197,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602007151223301,SB00301221CBAC1  002,Well,,19020301,,,,,60.33469040000000,-151.3780452000000,63360,10,seconds,Interpolated from MAP.,NAD83,75.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19820505,148,ft,148,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602008151132501,SB00301120DBBD1  008,Well,,19020301,,,,,60.33497810000000,-151.2258274000000,25000,5,seconds,Interpolated from MAP.,NAD83,131.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19860917,76,ft,76,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602008151224301,SB00301221CBAA1  001,Well,,19020301,,,,,60.33496830000000,-151.3808235000000,63360,10,seconds,Interpolated from MAP.,NAD83,55.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19760801,85.0,ft,88.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602010151135501,SB00301120CABA1  001,Well,,19020301,,,,,60.33553330000000,-151.2341606000000,63360,10,seconds,Interpolated from MAP.,NAD83,150.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,56.5,ft,56.5,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602013151163001,SB00301224ADCC1  006,Well,,19020301,,,,,60.33636410000000,-151.2772150000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Bedrock,,19890725,92,ft,94,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602017151160301,SB00301119BCCA1  001,Well,,19020301,,,,,60.33747570000000,-151.2697153000000,63360,10,seconds,Interpolated from MAP.,NAD83,140.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19780811,110,ft,110,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602018151153301,SB00301119BDDB1  008,Well,,19020301,,,,,60.33775410000000,-151.2613823000000,25000,5,seconds,Interpolated from MAP.,NAD83,148.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19781003,96,ft,96,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602022151155701,SB00301119BCAC1  011,Well,,19020301,,,,,60.33886470000000,-151.2680487000000,25000,5,seconds,Interpolated from MAP.,NAD83,156.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19841115,97,ft,97,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602025151163801,SB00301224ABDD1  005,Well,,19020301,,,,,60.33969718000000,-151.2794370000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Bedrock,,19880713,56,ft,56,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602025151191001,SB00301223BACC1  001,Well,,19020301,,,,,60.33969410000000,-151.3216578000000,63360,10,seconds,Interpolated from MAP.,NAD83,80.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,28.0,ft,28.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602027149220801,SB00300124ABDC1  001,Well,,19020302,,,,,60.34027270000000,-149.3710418000000,63360,1,minutes,Interpolated from MAP.,NAD83,460.00,feet,50,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19660722,15.0,ft,15.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602027151161201,SB00301119BBCC1  002,Well,,19020301,,,,,60.34080889000000,-151.2708263000000,63360,10,seconds,Interpolated from MAP.,NAD83,150.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19600101,32.0,ft,32.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602027151165501,SB00301224ABCD1  002,Well,,19020301,,,,,60.34025238000000,-151.2841592000000,63360,10,seconds,Interpolated from MAP.,NAD83,50.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,30.0,ft,30.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602028151160501,SB00301119BCBA1  005,Well,,19020301,,,,,60.34053116000000,-151.2702708000000,63360,10,seconds,Interpolated from MAP.,NAD83,150.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1964,35.0,ft,35.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602028151164301,SB00301224ABDB1  007,Well,,19020301,,,,,60.34053039000000,-151.2808260000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19880909,54,ft,54,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602028151165101,SB00301224ABCA1  008,Well,,19020301,,,,,60.34053020000000,-151.2830480000000,25000,5,seconds,Interpolated from MAP.,NAD83,82.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19790522,71,ft,71,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602029151163101,SB00301224AACB1  003,Well,,19020301,,,,,60.34080840000000,-151.2774928000000,63360,5,seconds,Interpolated from MAP.,NAD83,75.,feet,50,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Bedrock,,19870521,98,ft,100,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602030151135101,SB00301120BACA1  006,Well,,19020301,,,,,60.34108890000000,-151.2330496000000,25000,5,seconds,Interpolated from MAP.,NAD83,197.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19750616,152,ft,152,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602030151141801,SB00301120BBCA1  007,Well,,19020301,,,,,60.34108850000000,-151.2405495000000,25000,5,seconds,Interpolated from MAP.,NAD83,189.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19820521,171.5,ft,200,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602030151160701,SB00301119BBBC1  003,Well,,19020301,,,,,60.34192000000000,-151.2702708000000,63360,10,seconds,Interpolated from MAP.,NAD83,150.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,75.0,ft,75.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602031151170001,SB00301224ABCB1  009,Well,,19020301,,,,,60.34136340000000,-151.2855480000000,25000,5,seconds,Interpolated from MAP.,NAD83,49.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19810719,48,ft,48,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602039151134401,SB00301120BAAA1  002,Well,,19020301,,,,,60.34303340000000,-151.2311052000000,63360,10,seconds,Interpolated from MAP.,NAD83,150.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19670101,80.0,ft,80.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602048151224301,SB00301216CCAA1  003,Well,,19020301,,,,,60.34607860000000,-151.3808227000000,25000,5,seconds,Interpolated from MAP.,NAD83,74.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19870917,168,ft,168,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602052151223001,SB00301216CACD1  002,Well,,19020301,,,,,60.34718950000000,-151.3772108000000,63360,10,seconds,Interpolated from MAP.,NAD83,75.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19820719,80.0,ft,80.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602053151142101,SB00301117CBCD1  001,Well,,19020301,,,,,60.34747729000000,-151.2413828000000,63360,10,seconds,Interpolated from MAP.,NAD83,135.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19780313,78.0,ft,80.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602100151185301,SB00301214CAAC1  002,Well,,19020301,,,,,60.34941620000000,-151.3169354000000,25000,5,seconds,Interpolated from MAP.,NAD83,74.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19880919,38,ft,38,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602100151190001,SB00301214CABA1  001,Well,,19020301,,,,,60.34941609000000,-151.3188798000000,63360,10,seconds,Interpolated from MAP.,NAD83,75.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19690501,38.0,ft,38.0,ft,NWIS
